,symboling,normalized-losses,wheel-base,length,width,height,curb-weight,engine-size,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,power_to_weight,num_cylinders,engine_size_per_cylinder,combined_mpg,make_audi,make_bmw,make_chevrolet,make_dodge,make_honda,make_isuzu,make_jaguar,make_mazda,make_mercedes-benz,make_mercury,make_mitsubishi,make_nissan,make_peugot,make_plymouth,make_porsche,make_renault,make_saab,make_subaru,make_toyota,make_volkswagen,make_volvo,fuel-type_gas,aspiration_turbo,num-of-doors_two,body-style_hardtop,body-style_hatchback,body-style_sedan,body-style_wagon,drive-wheels_fwd,drive-wheels_rwd,engine-location_rear,engine-type_l,engine-type_ohc,engine-type_ohcf,engine-type_ohcv,engine-type_rotor,num-of-cylinders_five,num-of-cylinders_four,num-of-cylinders_six,num-of-cylinders_twelve,num-of-cylinders_two,fuel-system_2bbl,fuel-system_4bbl,fuel-system_idi,fuel-system_mfi,fuel-system_mpfi,fuel-system_spdi,fuel-system_spfi
1,1.681356243736222,-0.14550252746588094,-1.699047622208368,-0.4513253399694421,-0.8717286116167811,-2.002309073243967,-0.01510534406581185,0.09573172769294731,0.5714377828350877,-1.812751147859881,-0.28264268850577756,0.19044585863950722,-0.2844238606611821,-0.6664420674222774,-0.5507598814485821,0.37349743587650513,-0.3440104580768906,0.7532541527883131,-0.6123145042676552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
52,0.0791226467640575,-0.5691222094846456,-0.9462788628854684,-1.2575236339651066,-0.8232327204485359,0.1431827154584747,-1.2840273359684895,-0.8782345453570396,-1.0877102888751013,-0.3370441832704309,-0.28264268850577756,-0.9542011226226225,-0.2844238606611821,0.9818573970419816,1.1741155293446932,-0.46987167856905954,-0.3440104580768906,-1.2289165602607348,1.0895596325939156,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
149,-0.7219941517220247,-1.1440346350815405,-0.3106074661239069,-0.052381854280867945,-0.24128202642964255,0.46703053262110594,0.18618554734021167,-0.4536851442839684,1.1370564436453787,-1.9383432299526004,-0.6189205835360966,0.19044585863950722,-0.6903856705916789,-0.33678217452942555,-1.1779873035552277,0.19376398250732882,-0.3440104580768906,-0.36489342893166266,-0.7743977553973287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
130,-0.7219941517220247,-0.14550252746588094,-0.44443302333686874,0.6042126325815798,0.2921727764210057,0.5884734640570949,0.046071299400724706,0.1456787160544851,0.5337298721144008,2.0178073559680545,-0.36024527966662057,-0.23546929717895965,0.12153794926931474,-0.33678217452942555,0.07646754065806341,-0.3476282938719397,-0.3440104580768906,0.8549039329446745,-0.126064750878635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
151,0.0791226467640575,-1.0835175376502884,-0.5113458019433472,-1.290768924439155,-1.1142080674579826,0.30510662403979033,-1.017612920872282,-0.8532610511762707,-1.012294467433729,-0.7138204295485889,-0.28264268850577756,-1.1139193060545476,-0.6903856705916789,0.9818573970419816,1.1741155293446932,-1.038336913671499,-0.3440104580768906,-1.1780916701825541,1.0895596325939156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
103,-0.7219941517220247,-0.44808801462214143,0.2748793466827927,0.861863633755451,0.2921727764210057,0.5479924869117652,0.9952959931879533,1.369379930912161,0.4206061399523433,0.03973206300772708,-0.28264268850577756,1.2818534454243287,0.12153794926931474,-0.9961019603151292,-0.8643735925019049,1.0283831283578937,1.5136460155383193,0.27888851205862664,-0.9364810065270021,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
99,-0.7219941517220247,-0.5086051120533935,-0.2604228821690474,-0.06900449951789098,-0.3382738087661259,0.3860685783304496,-0.4571559291143341,-0.15400321411474163,0.04352703274548212,0.6676924734713238,-0.4119803404405156,-0.18222990270165126,0.12153794926931474,0.32253761125627806,0.5468881072380476,0.17785599416761252,-0.3440104580768906,0.24500525200650594,0.44122662807522195,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
116,-0.7219941517220247,1.1556150673060392,1.529493945554292,1.0364014087442024,1.2135947086175876,1.1956881212370307,1.374196494658115,0.645148599669863,1.4387197294108676,0.8246825760872222,2.821460957927937,-0.23546929717895965,-2.0097615528657937,0.4873675577027039,0.3900812517113862,-1.1647520866719834,-0.3440104580768906,1.871401734508289,0.44122662807522195,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
87,0.0791226467640575,0.0663073135435014,-0.4109766340336283,-0.15211772570301088,-0.24128202642964255,-0.8688417131747516,-0.30125416028025703,-0.40373815592243056,-0.5597995387854957,0.6362944529481432,-0.6706556443099918,0.3235443448327781,0.73048066416506,-0.33678217452942555,-0.080339314868598,0.8782956702177537,-0.3440104580768906,-0.2632436487753012,-0.2071063764434717,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
74,0.0791226467640575,-0.14550252746588094,2.2153499262707106,2.075316736058201,2.9594467906742605,0.6694354183477512,2.287899266432516,4.441119715146734,1.8157988366177271,0.29091622719316573,-0.5413179923752538,2.133683757061262,-1.299328385487424,-1.8202516925472587,-2.2756352922418577,1.0129193837178492,3.3713024891535293,1.871401734508289,-2.071063764434716,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
121,0.0791226467640575,0.9438052262966568,-0.8459096949757471,-0.575995179247122,-1.0172162851215028,-1.1926895303373857,-1.1182583665752936,-0.9032080395378085,-1.3139577531992164,-0.08586001908499226,-0.17917256695798697,-0.9542011226226225,0.73048066416506,0.9818573970419816,1.1741155293446932,-0.6314598258664942,-0.3440104580768906,-1.2797414503389155,1.0895596325939156,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
204,-1.5231109502081068,-0.84144914792528,1.7302322813737299,1.210939183732956,1.4560741644587925,0.7099163954930808,0.9992428734116008,0.37044016368140514,1.7403830151763549,-0.3370441832704309,-0.15330503657103944,0.27030495035546975,0.5274997591998115,-0.9961019603151292,-0.8643735925019049,-0.3053330058844574,-0.3440104580768906,1.312327943648301,-0.9364810065270021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
20,-0.7219941517220247,-1.2650688299440447,-0.7120841377627876,-1.282457601820641,-1.1142080674579826,-0.706917804593436,-1.2761335755211944,-0.9032080395378085,-1.0877102888751013,-0.4626362653631503,-0.12743750618409191,-0.9009617281453141,0.5274997591998115,2.135667022166963,1.9581498069780001,-0.3655900065062988,-0.3440104580768906,-1.2797414503389155,2.062059139371956,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
188,0.8802394452501398,-0.8717076966409061,-0.24369468751742837,-0.21029698403259622,-0.1927861352614043,0.79087834978374,-0.5045184917981044,-0.42871165010319945,-0.4843837173441235,0.4479063298090642,-0.023967384636301336,-0.10237081098568873,0.73048066416506,0.15770766480985213,0.23327439618472479,0.3643522231811692,-0.3440104580768906,-0.31406853885348196,0.19810175138071182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
71,-1.5231109502081068,-0.14550252746588094,2.817564933729029,2.357901705087609,2.813959117169539,1.1147261669463713,2.33723526922811,2.6929751224929124,0.5337298721144008,-0.4940342858863294,-0.4637154012144107,1.3617125371402912,-0.7918761230743031,-1.490591799654407,-1.9620215811885346,0.14628536003410061,3.3713024891535293,0.09253058177196379,-1.7468972621753691,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
106,0.0791226467640575,3.2737134773998626,0.07414101086335237,0.35487295402622004,0.9711152527763824,-1.637980278936003,1.1511977620220304,1.369379930912161,0.4206061399523433,0.03973206300772708,-0.28264268850577756,1.494811023333562,0.12153794926931474,-0.9961019603151292,-0.8643735925019049,1.1675623572183786,1.5136460155383193,0.27888851205862664,-0.9364810065270021,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
14,0.0791226467640575,-0.14550252746588094,0.7934533808830114,1.227561828969979,0.4861563410939725,0.79087834978374,0.9854287926288344,0.9448305298390898,-0.03188878869589011,-0.2114521011777116,-0.28264268850577756,0.456642831026049,-1.806780647900545,-0.8312720138687033,-0.8643735925019049,-0.050583588915627684,1.5136460155383193,-0.29712690882742193,-0.8554393809621653,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
92,0.0791226467640575,-0.02446833260337674,-0.7120841377627876,-0.7422216316173618,-1.0172162851215028,0.30510662403979033,-1.2189038122783054,-0.7283935802724262,-0.635215360226868,0.10252810405408674,-0.17917256695798697,-0.9275814253839683,0.12153794926931474,0.9818573970419816,1.0173086738180317,-0.47971410124071723,-0.3440104580768906,-0.9239672197916505,1.008518007029079,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
179,1.681356243736222,2.244922821068577,0.6930842129732925,0.7704390849518196,0.8741234704398991,-0.706917804593436,0.9084646282677078,1.119644989104472,-0.18272043157863457,0.29091622719316573,-0.2050400973449345,1.5214307205722162,0.12153794926931474,-0.9961019603151292,-1.0211804480285664,1.425922205812498,1.5136460155383193,-0.059944088462578364,-1.0175226320918387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
102,-0.7219941517220247,-0.44808801462214143,0.2748793466827927,0.861863633755451,0.2921727764210057,0.9528022583650557,1.4610278595783606,1.369379930912161,0.4206061399523433,0.03973206300772708,-0.28264268850577756,1.2818534454243287,0.12153794926931474,-1.325761853207981,-1.334794159081889,0.6471435089544137,1.5136460155383193,0.27888851205862664,-1.3416891343511856,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
